Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
Newfoundland and Labrador,Canada,53.1355,-57.6604,21-05-20,260,3,0,257,Americas
Nova Scotia,Canada,44.682,-63.7443,21-05-20,1046,0,0,1046,Americas
Ontario,Canada,51.2538,-85.3232,21-05-20,25595,2106,0,23489,Americas
Prince Edward Island,Canada,46.5107,-63.4168,21-05-20,27,0,0,27,Americas
Quebec,Canada,52.9399,-73.5491,21-05-20,45504,3801,0,41703,Americas
Saskatchewan,Canada,52.9399,-106.4509,21-05-20,622,7,0,615,Americas
,Central African Republic,6.6111,20.9394,21-05-20,436,0,18,418,Africa
,Chad,15.4542,18.7322,21-05-20,588,58,186,344,Africa
,Chile,-35.6751,-71.543,21-05-20,57581,589,23992,33000,Americas
Anhui,China,31.8257,117.2264,21-05-20,991,6,985,0,Western Pacific
Beijing,China,40.1824,116.4142,21-05-20,593,9,578,6,Western Pacific
Chongqing,China,30.0572,107.874,21-05-20,579,6,573,0,Western Pacific
Fujian,China,26.0789,117.9874,21-05-20,356,1,355,0,Western Pacific
Gansu,China,37.8099,101.0583,21-05-20,139,2,137,0,Western Pacific
Guangdong,China,23.3417,113.4244,21-05-20,1590,8,1579,3,Western Pacific
Guangxi,China,23.8298,108.7881,21-05-20,254,2,252,0,Western Pacific
Guizhou,China,26.8154,106.8748,21-05-20,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,21-05-20,169,6,162,1,Western Pacific
Hebei,China,39.549,116.1306,21-05-20,328,6,322,0,Western Pacific
Heilongjiang,China,47.862,127.7615,21-05-20,945,0,0,945,Western Pacific
Henan,China,33.882,113.614,21-05-20,1276,0,0,1276,Western Pacific
Hong Kong,China,22.3,114.2,21-05-20,1055,4,1025,26,Western Pacific
Hubei,China,30.9756,112.2707,21-05-20,68135,4512,63616,7,Western Pacific
Hunan,China,27.6104,111.7088,21-05-20,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,21-05-20,216,1,196,19,Western Pacific
Jiangsu,China,32.9711,119.455,21-05-20,653,0,653,0,Western Pacific
Jiangxi,China,27.614,115.7221,21-05-20,937,1,936,0,Western Pacific
Jilin,China,43.6661,126.1923,21-05-20,151,2,123,26,Western Pacific
Liaoning,China,41.2956,122.6085,21-05-20,149,2,144,3,Western Pacific
Macau,China,22.1667,113.55,21-05-20,45,0,44,1,Western Pacific
Ningxia,China,37.2692,106.1655,21-05-20,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,21-05-20,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,21-05-20,308,3,303,2,Western Pacific
Shandong,China,36.3427,118.1498,21-05-20,788,7,780,1,Western Pacific
Shanghai,China,31.202,121.4491,21-05-20,666,0,0,666,Western Pacific
Shanxi,China,37.5777,112.2922,21-05-20,198,0,198,0,Western Pacific
Sichuan,China,30.6171,102.7103,21-05-20,561,3,558,0,Western Pacific
Tianjin,China,39.3054,117.323,21-05-20,192,3,187,2,Western Pacific
Tibet,China,31.6927,88.0924,21-05-20,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,21-05-20,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.487,21-05-20,185,0,0,185,Western Pacific
Zhejiang,China,29.1832,120.0934,21-05-20,1268,1,1267,0,Western Pacific
,Colombia,4.5709,-74.2973,21-05-20,18330,652,4431,13247,Americas
,Congo (Brazzaville),-4.0383,21.7587,21-05-20,469,16,137,316,Africa
,Congo (Kinshasa),-4.0383,21.7587,21-05-20,1835,61,303,1471,Africa
,Costa Rica,9.7489,-83.7534,21-05-20,903,10,592,301,Americas
,Cote d'Ivoire,7.54,-5.5471,21-05-20,2301,29,1100,1172,Africa
,Croatia,45.1,15.2,21-05-20,2237,97,1978,162,Europe
,Cuba,22,-80,21-05-20,1908,80,1603,225,Americas
,Cyprus,35.1264,33.4299,21-05-20,923,17,561,345,Europe
,Czechia,49.8175,15.473,21-05-20,8754,0,0,8754,Europe
Faroe Islands,Denmark,61.8926,-6.9118,21-05-20,187,0,187,0,Europe
Greenland,Greenland,71.7069,-42.6043,21-05-20,11,0,11,0,Europe
,Denmark,56.2639,9.5018,21-05-20,11182,561,9643,978,Europe
,Djibouti,11.8251,42.5903,21-05-20,2047,10,1055,982,Eastern Mediterranean
,Dominican Republic,18.7357,-70.1627,21-05-20,13657,448,7366,5843,Americas
,Ecuador,-1.8312,-78.1834,21-05-20,35306,2939,3557,28810,Americas
,Egypt,26,30,21-05-20,15003,696,4217,10090,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,21-05-20,1640,33,544,1063,Americas
,Equatorial Guinea,1.5,10,21-05-20,903,10,22,871,Africa
,Eritrea,15.1794,39.7823,21-05-20,39,0,39,0,Africa
,Estonia,58.5953,25.0136,21-05-20,1800,64,1488,248,Europe
,Eswatini,-26.5225,31.4659,21-05-20,220,2,112,106,Africa
,Ethiopia,9.145,40.4897,21-05-20,399,5,123,271,Africa
,Fiji,-17.7134,178.065,21-05-20,18,0,15,3,Western Pacific
,Finland,64,26,21-05-20,6493,306,4800,1387,Europe
French Guiana,France,3.9339,-53.1258,21-05-20,249,1,137,111,Europe
French Polynesia,France,-17.6797,149.4068,21-05-20,60,0,60,0,Europe
Guadeloupe,France,16.25,-61.5833,21-05-20,155,13,109,33,Europe
Mayotte,France,-12.8275,45.1662,21-05-20,1475,19,894,562,Europe
New Caledonia,France,-20.9043,165.618,21-05-20,18,0,18,0,Europe
Reunion,France,-21.1351,55.2471,21-05-20,449,1,411,37,Europe
Saint Barthelemy,France,17.9,-62.8333,21-05-20,6,0,6,0,Europe
St Martin,France,18.0708,-63.0501,21-05-20,40,3,33,4,Europe
Martinique,France,14.6415,-61.0242,21-05-20,192,14,91,87,Europe
,France,46.2276,2.2137,21-05-20,179306,28167,62216,88923,Europe
,Gabon,-0.8037,11.6094,21-05-20,1567,12,365,1190,Africa
,Gambia,13.4432,-15.3101,21-05-20,24,1,13,10,Africa
,Georgia,42.3154,43.3569,21-05-20,721,12,485,224,Europe
,Germany,51,9,21-05-20,179021,8203,158087,12731,Europe
,Ghana,7.9465,-1.0232,21-05-20,6269,31,1898,4340,Africa
,Greece,39.0742,21.8243,21-05-20,2853,168,1374,1311,Europe
,Guatemala,15.7835,-90.2308,21-05-20,2512,48,222,2242,Americas
,Guinea,9.9456,-9.6966,21-05-20,3067,18,1575,1474,Africa
,Guyana,5,-58.75,21-05-20,127,10,57,60,Americas
,Haiti,18.9712,-72.2852,21-05-20,734,25,21,688,Americas
,Holy See,41.9029,12.4534,21-05-20,12,0,2,10,Europe
,Honduras,15.2,-86.2419,21-05-20,3204,156,397,2651,Americas
,Hungary,47.1625,19.5033,21-05-20,3641,473,1509,1659,Europe
,Iceland,64.9631,-19.0208,21-05-20,1803,10,1790,3,Europe
,India,21,78,21-05-20,118226,3584,48553,66089,South-East Asia
,Indonesia,-0.7893,113.9213,21-05-20,20162,1278,4838,14046,South-East Asia
,Iran,32,53,21-05-20,129341,7249,100564,21528,Eastern Mediterranean
,Iraq,33,44,21-05-20,3877,140,2483,1254,Eastern Mediterranean
,Ireland,53.1424,-7.6921,21-05-20,24391,1583,21060,1748,Europe
,Israel,31,35,21-05-20,16683,279,13724,2680,Europe
,Italy,43,12,21-05-20,228006,32486,134560,60960,Europe
,Jamaica,18.1096,-77.2975,21-05-20,534,9,181,344,Americas
,Japan,36,138,21-05-20,16424,777,12672,2975,Western Pacific
,Jordan,31.24,36.51,21-05-20,684,9,457,218,Eastern Mediterranean
,Kazakhstan,48.0196,66.9237,21-05-20,7234,35,3843,3356,Europe
,Kenya,-0.0236,37.9062,21-05-20,1109,50,375,684,Africa
,South Korea,36,128,21-05-20,11142,264,10162,716,Western Pacific
,Kuwait,29.5,47.75,21-05-20,18609,129,5205,13275,Eastern Mediterranean
,Kyrgyzstan,41.2044,74.7661,21-05-20,1313,14,923,376,Europe
,Latvia,56.8796,24.6032,21-05-20,1025,22,694,309,Europe
,Lebanon,33.8547,35.8623,21-05-20,1024,26,663,335,Eastern Mediterranean
,Liberia,6.4281,-9.4295,21-05-20,240,23,131,86,Africa
,Liechtenstein,47.14,9.55,21-05-20,82,1,55,26,Europe
,Lithuania,55.1694,23.8813,21-05-20,1593,61,1049,483,Europe
,Luxembourg,49.8153,6.1296,21-05-20,3980,109,3741,130,Europe
,Madagascar,-18.7669,46.8691,21-05-20,405,2,131,272,Africa
,Malaysia,2.5,112.5,21-05-20,7059,114,5796,1149,Western Pacific
,Maldives,3.2028,73.2207,21-05-20,1216,4,91,1121,South-East Asia
,Malta,35.9375,14.3754,21-05-20,599,6,468,125,Europe
,Mauritania,21.0079,10.9408,21-05-20,173,5,7,161,Africa
,Mauritius,-20.2,57.5,21-05-20,332,10,322,0,Africa
,Mexico,23.6345,-102.5528,21-05-20,59567,6510,40152,12905,Americas
,Moldova,47.4116,28.3699,21-05-20,6704,233,2953,3518,Europe
,Monaco,43.7333,7.4167,21-05-20,97,4,90,3,Europe
,Mongolia,46.8625,103.8467,21-05-20,140,0,26,114,Western Pacific
,Montenegro,42.5,19.3,21-05-20,324,9,314,1,Europe
,Morocco,31.7917,-7.0926,21-05-20,7211,196,4280,2735,Eastern Mediterranean
,Namibia,-22.9576,18.4904,21-05-20,18,0,14,4,Africa
,Nepal,28.1667,84.25,21-05-20,457,3,49,405,South-East Asia
Aruba,Netherlands,12.5186,-70.0358,21-05-20,101,3,95,3,Europe
Curacao,Netherlands,12.1696,-68.99,21-05-20,16,1,14,1,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,21-05-20,77,15,54,8,Europe
,Netherlands,52.1326,5.2913,21-05-20,44700,5775,0,38925,Europe
,New Zealand,-40.9006,174.886,21-05-20,1504,21,1455,28,Western Pacific
,Nicaragua,12.8654,-85.2072,21-05-20,279,17,199,63,Americas
,Niger,17.6078,8.0817,21-05-20,924,60,753,111,Africa
,Nigeria,9.082,8.6753,21-05-20,7016,211,1907,4898,Africa
,North Macedonia,41.6086,21.7453,21-05-20,1898,111,1378,409,Europe
,Norway,60.472,8.4689,21-05-20,8309,235,32,8042,Europe
,Oman,21,57,21-05-20,6370,31,1821,4518,Eastern Mediterranean
,Pakistan,30.3753,69.3451,21-05-20,48091,1017,14155,32919,Eastern Mediterranean
,Panama,8.538,-80.7821,21-05-20,10116,291,6245,3580,Americas
,Papua New Guinea,-6.315,143.9555,21-05-20,8,0,8,0,Western Pacific
,Paraguay,-23.4425,-58.4438,21-05-20,836,11,256,569,Americas
,Peru,-9.19,-75.0152,21-05-20,108769,3148,43587,62034,Americas
,Philippines,13,122,21-05-20,13434,846,3000,9588,Western Pacific
,Poland,51.9194,19.1451,21-05-20,20143,972,8452,10719,Europe
,Portugal,39.3999,-8.2245,21-05-20,29912,1277,6452,22183,Europe
,Qatar,25.3548,51.1839,21-05-20,38651,17,7288,31346,Eastern Mediterranean
,Romania,45.9432,24.9668,21-05-20,17585,1156,10581,5848,Europe
,Russia,60,90,21-05-20,317554,3099,92681,221774,Europe
,Rwanda,-1.9403,29.8739,21-05-20,320,0,217,103,Africa
,Saint Lucia,13.9094,-60.9789,21-05-20,18,0,18,0,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,21-05-20,18,0,14,4,Americas
,San Marino,43.9424,12.4578,21-05-20,658,41,235,382,Europe
,Saudi Arabia,24,45,21-05-20,65077,351,36040,28686,Eastern Mediterranean
,Senegal,14.4974,-14.4524,21-05-20,2812,33,1251,1528,Africa
,Serbia,44.0165,21.0059,21-05-20,10919,237,5370,5312,Europe
,Seychelles,-4.6796,55.492,21-05-20,11,0,11,0,Africa
,Singapore,1.2833,103.8333,21-05-20,29812,23,12117,17672,Western Pacific
,Slovakia,48.669,19.699,21-05-20,1502,28,1245,229,Europe
,Slovenia,46.1512,14.9955,21-05-20,1468,106,1340,22,Europe
,Somalia,5.1521,46.1996,21-05-20,1594,61,204,1329,Eastern Mediterranean
,South Africa,-30.5595,22.9375,21-05-20,19137,369,8950,9818,Africa
,Spain,40,-4,21-05-20,233037,27940,150376,54721,Europe
,Sri Lanka,7,81,21-05-20,1055,9,604,442,South-East Asia
,Sudan,12.8628,30.2176,21-05-20,3138,121,309,2708,Eastern Mediterranean
,Suriname,3.9193,-56.0278,21-05-20,11,1,9,1,Americas
,Sweden,63,16,21-05-20,32172,3871,0,28301,Europe
,Switzerland,46.8182,8.2275,21-05-20,30694,1898,27900,896,Europe
,Taiwan*,23.7,121,21-05-20,440,7,398,35,Western Pacific
,Tanzania,-6.369,34.8888,21-05-20,509,21,183,305,Africa
,Thailand,15,101,21-05-20,3037,56,2897,84,South-East Asia
,Togo,8.6195,0.8248,21-05-20,354,12,118,224,Africa
,Trinidad and Tobago,10.6918,-61.2225,21-05-20,116,8,108,0,Americas
,Tunisia,34,9,21-05-20,1046,47,883,116,Eastern Mediterranean
,Turkey,38.9637,35.2433,21-05-20,153548,4249,114990,34309,Europe
,Uganda,1,32,21-05-20,160,0,66,94,Africa
,Ukraine,48.3794,31.1656,21-05-20,19706,579,6227,12900,Europe
,United Arab Emirates,24,54,21-05-20,26898,237,12755,13906,Eastern Mediterranean
Bermuda,United Kingdom,32.3078,-64.7505,21-05-20,125,9,80,36,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,21-05-20,121,1,55,65,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,21-05-20,558,45,508,5,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,21-05-20,151,0,146,5,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,21-05-20,336,24,303,9,Europe
Montserrat,United Kingdom,16.7425,-62.1874,21-05-20,11,1,10,0,Europe
,United Kingdom,55.3781,-3.436,21-05-20,250908,36042,0,214866,Europe
,Uruguay,-32.5228,-55.7658,21-05-20,749,20,594,135,Americas
,US,37.0902,-95.7129,21-05-20,1577147,94702,298418,1184027,Americas
,Uzbekistan,41.3775,64.5853,21-05-20,2964,13,2407,544,Europe
,Venezuela,6.4238,-66.5897,21-05-20,882,10,262,610,Americas
,Vietnam,16,108,21-05-20,324,0,266,58,Western Pacific
,Zambia,-15.4167,28.2833,21-05-20,866,7,302,557,Africa
,Zimbabwe,-20,30,21-05-20,51,4,18,29,Africa
,Dominica,15.415,-61.371,21-05-20,16,0,16,0,Americas
,Grenada,12.1165,-61.679,21-05-20,22,0,0,22,Americas
,Mozambique,-18.665695,35.529562,21-05-20,162,0,0,162,Africa
,Syria,34.802075,38.996815,21-05-20,58,3,0,55,Eastern Mediterranean
,Timor-Leste,-8.874217,125.727539,21-05-20,24,0,0,24,South-East Asia
,Belize,13.1939,-59.5432,21-05-20,18,2,16,0,Americas
,Laos,19.85627,102.495496,21-05-20,19,0,0,19,Western Pacific
,Libya,26.3351,17.228331,21-05-20,71,3,35,33,Eastern Mediterranean
,West Bank and Gaza,31.9522,35.2332,21-05-20,423,2,346,75,Eastern Mediterranean
,Guinea-Bissau,11.8037,-15.1804,21-05-20,1109,6,42,1061,Africa
,Mali,17.570692,-3.996166,21-05-20,947,60,558,329,Africa
,Saint Kitts and Nevis,17.357822,-62.782998,21-05-20,15,0,15,0,Americas
Northwest Territories,Canada,64.8255,-124.8457,21-05-20,5,0,0,5,Americas
Yukon,Canada,64.2823,-135,21-05-20,11,0,0,11,Americas
,Kosovo,42.602636,20.902977,21-05-20,1003,29,772,202,Europe
,Burma,21.9162,95.956,21-05-20,199,6,108,85,South-East Asia
Anguilla,United Kingdom,18.2206,-63.0686,21-05-20,3,0,3,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,21-05-20,8,1,6,1,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,21-05-20,12,0,10,2,Europe
,Botswana,-22.3285,24.6849,21-05-20,29,1,19,9,Africa
,Burundi,-3.3731,29.9189,21-05-20,42,1,20,21,Africa
,Sierra Leone,8.460555,-11.779889,21-05-20,585,35,205,345,Africa
,Malawi,-13.254308,34.301525,21-05-20,72,3,27,42,Africa
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,21-05-20,13,0,13,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,21-05-20,1,0,1,0,Europe
,South Sudan,6.877,31.307,21-05-20,481,0,0,481,Africa
,Western Sahara,24.2155,-12.8858,21-05-20,6,0,6,0,Africa
,Sao Tome and Principe,0.18636,6.613081,21-05-20,251,8,4,239,Africa
,Yemen,15.552727,48.516388,21-05-20,197,0,0,197,Eastern Mediterranean
,Comoros,-11.6455,43.3333,21-05-20,34,1,8,25,Africa
,Tajikistan,38.861034,71.276093,21-05-20,2350,0,0,2350,Europe
,Lesotho,-29.609988,28.233608,21-05-20,1,0,0,1,Africa
,Afghanistan,33,65,22-05-20,9216,205,996,8015,Eastern Mediterranean
,Albania,41.1533,20.1683,22-05-20,981,31,777,173,Europe
,Algeria,28.0339,1.6596,22-05-20,7918,582,4256,3080,Africa
,Andorra,42.5063,1.5218,22-05-20,762,51,652,59,Europe
,Angola,-11.2027,17.8739,22-05-20,60,3,17,40,Africa
,Antigua and Barbuda,17.0608,-61.7964,22-05-20,25,3,19,3,Americas
,Argentina,-38.4161,-63.6167,22-05-20,10649,433,3062,7154,Americas
,Armenia,40.0691,45.0382,22-05-20,5928,74,2874,2980,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,22-05-20,107,3,104,0,Western Pacific
New South Wales,Australia,-33.8688,151.2093,22-05-20,3086,48,2653,385,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,22-05-20,29,0,29,0,Western Pacific
Queensland,Australia,-28.0167,153.4,22-05-20,1060,6,1041,13,Western Pacific
South Australia,Australia,-34.9285,138.6007,22-05-20,439,4,435,0,Western Pacific
Tasmania,Australia,-41.4545,145.9707,22-05-20,228,13,199,16,Western Pacific
Victoria,Australia,-37.8136,144.9631,22-05-20,1593,18,1479,96,Western Pacific
Western Australia,Australia,-31.9505,115.8605,22-05-20,557,9,545,3,Western Pacific
,Austria,47.5162,14.5501,22-05-20,16436,635,15005,796,Europe
,Azerbaijan,40.1431,47.5769,22-05-20,3855,46,2399,1410,Europe
,Bahamas,25.0343,-77.3963,22-05-20,97,11,44,42,Americas
,Bahrain,26.0275,50.55,22-05-20,8414,12,4096,4306,Eastern Mediterranean
,Bangladesh,23.685,90.3563,22-05-20,30205,432,6190,23583,South-East Asia
,Barbados,13.1939,-59.5432,22-05-20,90,7,70,13,Americas
,Belarus,53.7098,27.9534,22-05-20,34303,190,12833,21280,Europe
,Belgium,50.8333,4,22-05-20,56511,9212,15123,32176,Europe
,Benin,9.3077,2.3158,22-05-20,135,3,61,71,Africa
,Bhutan,27.5142,90.4336,22-05-20,21,0,6,15,South-East Asia
,Bolivia,-16.2902,-63.5887,22-05-20,5579,230,575,4774,Americas
,Bosnia and Herzegovina,43.9159,17.6791,22-05-20,2372,141,1614,617,Europe
,Brazil,-14.235,-51.9253,22-05-20,330890,21048,135430,174412,Americas
,Brunei,4.5353,114.7277,22-05-20,141,1,136,4,Western Pacific
,Bulgaria,42.7339,25.4858,22-05-20,2372,125,769,1478,Europe
,Burkina Faso,12.2383,-1.5616,22-05-20,814,52,672,90,Africa
,Cabo Verde,16.5388,-23.0418,22-05-20,362,3,95,264,Africa
,Cambodia,11.55,104.9167,22-05-20,123,0,122,1,Western Pacific
,Cameroon,3.848,11.5021,22-05-20,4400,0,0,4400,Africa
Alberta,Canada,53.9333,-116.5765,22-05-20,6800,134,0,6666,Americas
British Columbia,Canada,49.2827,-123.1207,22-05-20,2507,155,0,2352,Americas
Manitoba,Canada,53.7609,-98.8139,22-05-20,292,7,0,285,Americas
New Brunswick,Canada,46.5653,-66.4619,22-05-20,121,0,0,121,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,22-05-20,260,3,0,257,Americas
Nova Scotia,Canada,44.682,-63.7443,22-05-20,1048,0,0,1048,Americas
Ontario,Canada,51.2538,-85.3232,22-05-20,26085,2129,0,23956,Americas
Prince Edward Island,Canada,46.5107,-63.4168,22-05-20,27,0,0,27,Americas
Quebec,Canada,52.9399,-73.5491,22-05-20,46150,3866,0,42284,Americas
Saskatchewan,Canada,52.9399,-106.4509,22-05-20,627,7,0,620,Americas
,Central African Republic,6.6111,20.9394,22-05-20,479,0,18,461,Africa
,Chad,15.4542,18.7322,22-05-20,611,58,196,357,Africa
,Chile,-35.6751,-71.543,22-05-20,61857,630,25342,35885,Americas
Anhui,China,31.8257,117.2264,22-05-20,991,6,985,0,Western Pacific
Beijing,China,40.1824,116.4142,22-05-20,593,9,579,5,Western Pacific
Chongqing,China,30.0572,107.874,22-05-20,579,6,573,0,Western Pacific
Fujian,China,26.0789,117.9874,22-05-20,356,1,355,0,Western Pacific
Gansu,China,37.8099,101.0583,22-05-20,139,2,137,0,Western Pacific
Guangdong,China,23.3417,113.4244,22-05-20,1591,8,1580,3,Western Pacific
Guangxi,China,23.8298,108.7881,22-05-20,254,2,252,0,Western Pacific
Guizhou,China,26.8154,106.8748,22-05-20,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,22-05-20,169,6,162,1,Western Pacific
Hebei,China,39.549,116.1306,22-05-20,328,6,322,0,Western Pacific
Heilongjiang,China,47.862,127.7615,22-05-20,945,0,0,945,Western Pacific
Henan,China,33.882,113.614,22-05-20,1276,0,0,1276,Western Pacific
Hong Kong,China,22.3,114.2,22-05-20,1065,4,1029,32,Western Pacific
Hubei,China,30.9756,112.2707,22-05-20,68135,4512,63616,7,Western Pacific
Hunan,China,27.6104,111.7088,22-05-20,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,22-05-20,217,1,199,17,Western Pacific
Jiangsu,China,32.9711,119.455,22-05-20,653,0,653,0,Western Pacific
Jiangxi,China,27.614,115.7221,22-05-20,937,1,936,0,Western Pacific
Jilin,China,43.6661,126.1923,22-05-20,154,2,128,24,Western Pacific
Liaoning,China,41.2956,122.6085,22-05-20,149,2,144,3,Western Pacific
Macau,China,22.1667,113.55,22-05-20,45,0,45,0,Western Pacific
Ningxia,China,37.2692,106.1655,22-05-20,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,22-05-20,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,22-05-20,308,3,304,1,Western Pacific
Shandong,China,36.3427,118.1498,22-05-20,788,7,780,1,Western Pacific
Shanghai,China,31.202,121.4491,22-05-20,667,0,0,667,Western Pacific
Shanxi,China,37.5777,112.2922,22-05-20,198,0,198,0,Western Pacific
Sichuan,China,30.6171,102.7103,22-05-20,563,3,558,2,Western Pacific
Tianjin,China,39.3054,117.323,22-05-20,192,3,187,2,Western Pacific
Tibet,China,31.6927,88.0924,22-05-20,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,22-05-20,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.487,22-05-20,185,0,0,185,Western Pacific
Zhejiang,China,29.1832,120.0934,22-05-20,1268,1,1267,0,Western Pacific
,Colombia,4.5709,-74.2973,22-05-20,19131,682,4575,13874,Americas
,Congo (Brazzaville),-4.0383,21.7587,22-05-20,469,16,137,316,Africa
,Congo (Kinshasa),-4.0383,21.7587,22-05-20,1945,63,312,1570,Africa
,Costa Rica,9.7489,-83.7534,22-05-20,911,10,600,301,Americas
,Cote d'Ivoire,7.54,-5.5471,22-05-20,2341,29,1146,1166,Africa
,Croatia,45.1,15.2,22-05-20,2243,99,2011,133,Europe
,Cuba,22,-80,22-05-20,1916,81,1631,204,Americas
,Cyprus,35.1264,33.4299,22-05-20,927,17,561,349,Europe
,Czechia,49.8175,15.473,22-05-20,8813,0,0,8813,Europe
Faroe Islands,Denmark,61.8926,-6.9118,22-05-20,187,0,187,0,Europe
Greenland,Greenland,71.7069,-42.6043,22-05-20,11,0,11,0,Europe
,Denmark,56.2639,9.5018,22-05-20,11230,561,9764,905,Europe
,Djibouti,11.8251,42.5903,22-05-20,2270,10,1064,1196,Eastern Mediterranean
,Dominican Republic,18.7357,-70.1627,22-05-20,13989,456,7572,5961,Americas
,Ecuador,-1.8312,-78.1834,22-05-20,35828,3056,3557,29215,Americas
,Egypt,26,30,22-05-20,15786,707,4374,10705,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,22-05-20,1725,33,570,1122,Americas
,Equatorial Guinea,1.5,10,22-05-20,960,11,165,784,Africa
,Eritrea,15.1794,39.7823,22-05-20,39,0,39,0,Africa
,Estonia,58.5953,25.0136,22-05-20,1807,64,1508,235,Europe
,Eswatini,-26.5225,31.4659,22-05-20,225,2,119,104,Africa
,Ethiopia,9.145,40.4897,22-05-20,433,5,128,300,Africa
,Fiji,-17.7134,178.065,22-05-20,18,0,15,3,Western Pacific
,Finland,64,26,22-05-20,6537,306,4800,1431,Europe
French Guiana,France,3.9339,-53.1258,22-05-20,261,1,141,119,Europe
French Polynesia,France,-17.6797,149.4068,22-05-20,60,0,60,0,Europe
Guadeloupe,France,16.25,-61.5833,22-05-20,156,13,115,28,Europe
Mayotte,France,-12.8275,45.1662,22-05-20,1521,19,894,608,Europe
New Caledonia,France,-20.9043,165.618,22-05-20,18,0,18,0,Europe
